time	od-sensors-2.od-680	od-sensors-4.od-680	od-sensors-6.od-680	od-sensors-8.od-680	pumps-20057.pump-2-consumption	pumps-20057.pump-4-consumption	pumps-20057.pump-6-consumption	pumps-20057.pump-8-consumption
121.919167			0.39533					
121.923611							153.3333	
121.925							153.75	
121.933333	0.36735	0.43345		0.37411				
121.935833			0.39424					
121.940278							153.75	
121.941667							154.1667	
121.95	0.36938	0.43306		0.37479				
121.9525			0.39065					
121.956944							154.1667	
121.958333							154.5833	
121.966667	0.3704	0.43306		0.37342				
121.969167			0.38993					
121.973611							154.5833	
121.975							155	
121.983333	0.3687	0.43463		0.37445				
121.985833			0.3885					
121.990278							155	
121.991667							155.4167	
122	0.36904	0.43541		0.37479				
122.0025			0.38673					
122.006944							155.4167	
122.008333							155.8333	
122.016667	0.37074	0.43345		0.37617				
122.019167			0.38708					
122.023611							155.8333	
122.025							156.25	
122.033333	0.37108	0.4362		0.37721				
122.035833			0.38531					
122.040278							156.25	
122.041667							156.6667	
122.05	0.36938	0.42916		0.37583				
122.0525			0.3839					
122.056944							156.6667	
122.058333							157.0833	
122.066667	0.36938	0.43188		0.37514				
122.069167			0.38496					
122.073611							157.0833	
122.075							157.5	
122.083333	0.36803	0.43267		0.37514				
122.085833			0.38214					
122.090278							157.5	
122.091667							157.9167	
122.1	0.36667	0.43384		0.37548				
122.1025			0.38004					
122.106944							157.9167	
122.108333							158.3333	
122.116667	0.36938	0.43463		0.37755				
122.119167			0.37934					
122.123611							158.3333	
122.125							158.75	
122.133333	0.36365	0.43541		0.37342				
122.135833			0.37969					
122.140278							158.75	
122.141667							159.1667	
122.15	0.36769	0.43267		0.37548				
122.1525			0.37864					
122.156944							159.1667	
122.158333							159.5833	
122.166667	0.36769	0.42955		0.37377				
122.169167			0.3731					
122.173611							159.5833	
122.175							160	
122.183333	0.37074	0.43739		0.3779				
122.185833			0.37379					
122.190278							160	
122.191667							160.4167	
122.2	0.37211	0.43502		0.37963				
122.2025			0.37414					
122.206944							160.4167	
122.208333							160.8333	
122.216667	0.37382	0.43897		0.38242				
122.219167			0.37448					
122.223611							160.8333	
122.225							161.25	
122.233333	0.37934	0.43857		0.38312				
122.235833			0.37276					
122.240278							161.25	
122.241667							161.6667	
122.25	0.37761	0.43897		0.38312				
122.2525			0.37276					
122.256944							161.6667	
122.258333							162.0833	
122.266667	0.38143	0.43977		0.38277				
122.269167			0.37002					
122.273611							162.0833	
122.275							162.5	
122.283333	0.38073	0.44136		0.38417				
122.285833			0.37173					
122.2875						179.5833		
122.288889						180		
122.290278							162.5	
122.291667							162.9167	
122.3	0.38213	0.44096		0.38487				
122.3025			0.37139					
122.304167						180		
122.305556						180.4167		
122.306944							162.9167	
122.308333							163.3333	
122.316667	0.38213	0.44056		0.38382				
122.319167			0.37173					
122.320833						180.4167		
122.322222						180.8333		
122.323611							163.3333	
122.325							163.75	
122.333333	0.38178	0.43778		0.38699				
122.335833			0.36798					
122.3375						180.8333		
122.338889						181.25		
122.340278							163.75	
122.341667							164.1667	
122.35	0.37969	0.43699		0.38628				
122.3525			0.36696					
122.354167						181.25		
122.355556						181.6667		
122.356944							164.1667	
122.358333							164.5833	
122.366667	0.38283	0.43345		0.38734				
122.369167			0.36628					
122.370833						181.6667		
122.372222						182.0833		
122.373611							164.5833	
122.375							165	
122.383333	0.38039	0.43188		0.38558				
122.385833			0.36764					
122.3875						182.0833		
122.388889						182.5		
122.390278							165	
122.391667							165.4167	
122.4	0.38178	0.42994		0.38487				
122.4025			0.36594					
122.404167						182.5		
122.405556						182.9167		
122.406944							165.4167	
122.408333							165.8333	
122.416667	0.38108	0.43227		0.38487				
122.419167			0.36392					
122.420833						182.9167		
122.422222						183.3333		
122.423611							165.8333	
122.425							166.25	
122.433333	0.37865	0.4311		0.38558				
122.435833			0.36325					
122.4375						183.3333		
122.438889						183.75		
122.440278							166.25	
122.441667							166.6667	
122.45	0.38178	0.42607		0.38452				
122.4525			0.36157					
122.454167						183.75		
122.455556						184.1667		
122.456944							166.6667	
122.458333							167.0833	
122.466667	0.38388	0.42761		0.38805				
122.469167			0.3599					
122.470833						184.1667		
122.472222						184.5833		
122.473611							167.0833	
122.475							167.5	
122.483333	0.38213	0.42376		0.38841				
122.485833			0.3609					
122.4875						184.5833		
122.488889						185		
122.490278							167.5	
122.491667							167.9167	
122.5	0.38353	0.4253		0.38734				
122.5025			0.36157					
122.504167						185		
122.505556						185.4167		
122.506944							167.9167	
122.508333							168.3333	
122.516667	0.38423	0.42299		0.38841				
122.519167			0.3589					
122.520833						185.4167		
122.522222						185.8333		
122.523611							168.3333	
122.525							168.75	
122.533333	0.38283	0.42147		0.3877				
122.535833			0.35525					
122.5375						185.8333		
122.538889						186.25		
122.55	0.38353	0.41918		0.38876				
122.5525			0.36023					
122.554167						186.25		
122.555556						186.6667		
122.566667	0.38776	0.4188		0.3877				
122.569167			0.36056					
122.570833						186.6667		
122.572222						187.0833		
122.583333	0.38458	0.41767		0.38912				
122.585833			0.35923					
122.5875						187.0833		
122.588889						187.5		
122.6	0.38353	0.41316		0.39089				
122.6025			0.3569					
122.604167						187.5		
122.605556						187.9167		
122.616667	0.38494	0.41353		0.38912				
122.619167			0.35724					
122.620833						187.9167		
122.622222						188.3333		
122.633333	0.38248	0.41241		0.38983				
122.635833			0.3589					
122.6375						188.3333		
122.638889						188.75		
122.65	0.38353	0.40906		0.38983				
122.6525			0.35923					
122.654167						188.75		
122.655556						189.1667		
122.666667	0.38494	0.40832		0.38983				
122.669167			0.3579					
122.670833						189.1667		
122.672222						189.5833		
122.683333	0.38318	0.40758		0.38876				
122.685833			0.35724					
122.6875						189.5833		
122.688889						190		
122.7	0.38423	0.40611		0.38841				
122.7025			0.36023					
122.704167						190		
122.705556						190.4167		
122.716667	0.38423	0.39953		0.38841				
122.719167			0.35757					
122.720833						190.4167		
122.722222						190.8333		
122.733333	0.38494	0.40281		0.38912				
122.735833			0.35856					
122.7375						190.8333		
122.738889						191.25		
122.75	0.3867	0.40244		0.39125				
122.7525			0.3599					
122.754167						191.25		
122.755556						191.6667		
122.766667	0.38741	0.40026		0.39197				
122.769167			0.3589					
122.770833						191.6667		
122.772222						192.0833		
122.783333	0.38883	0.39845		0.39304				
122.785833			0.35757					
122.7875						192.0833		
122.788889						192.5		
122.8	0.38954	0.39628		0.39376				
122.8025			0.35956					
122.804167						192.5		
122.805556						192.9167		
122.816667	0.38883	0.39592		0.39555				
122.819167			0.36023					
122.820833						192.9167		
122.822222						193.3333		
122.833333	0.38989	0.39413		0.39483				
122.835833			0.35923					
122.8375						193.3333		
122.838889						193.75		
122.85	0.38883	0.39163		0.39412				
122.8525			0.36056					
122.854167						193.75		
122.855556						194.1667		
122.866667	0.3906	0.38985		0.39664				
122.869167			0.35956					
122.870833						194.1667		
122.872222						194.5833		
122.883333	0.38705	0.38844		0.39304				
122.885833			0.36056					
122.8875						194.5833		
122.888889						195		
122.9	0.38847	0.38844		0.39628				
122.9025			0.3569					
122.904167						195		
122.905556						195.4167		
122.916667	0.38776	0.38667		0.39447				
122.919167			0.35724					
122.920833						195.4167		
122.922222						195.8333		
122.933333	0.38599	0.38667		0.39304				
122.935833			0.3589					
122.9375						195.8333		
122.938889						196.25		
122.95	0.38529	0.38282		0.39125				
122.9525			0.3599					
122.954167						196.25		
122.955556						196.6667		
122.966667	0.38741	0.38212		0.3934				
122.969167			0.3589					
122.970833						196.6667		
122.972222						197.0833		
122.983333	0.38847	0.38108		0.39412				
122.985833			0.3609					
122.9875						197.0833		
122.988889						197.5		
123	0.38741	0.38038		0.39483				
123.0025			0.35856					
123.004167						197.5		
123.005556						197.9167		
123.016667	0.38847	0.37796		0.39519				
123.019167			0.35923					
123.020833						197.9167		
123.022222						198.3333		
123.033333	0.39168	0.37419		0.397				
123.035833			0.36123					
123.0375						198.3333		
123.038889						198.75		
123.05	0.39096	0.37419		0.39592				
123.0525			0.36157					
123.054167						198.75		
123.055556						199.1667		
123.066667	0.39311	0.37556		0.39881				
123.069167			0.3609					
123.070833						199.1667		
123.072222						199.5833		
123.083333	0.39239	0.3701		0.39808				
123.085833			0.35757					
123.0875						199.5833		
123.088889						200		
123.1	0.39311	0.37078		0.39736				
123.1025			0.36056					
123.104167						200		
123.105556						200.4167		
123.116667	0.39168	0.37044		0.39954				
123.119167			0.36123					
123.120833						200.4167		
123.122222						200.8333		
123.133333	0.39096	0.36841		0.39519				
123.135833			0.3609					
123.1375						200.8333		
123.138889						201.25		
123.15	0.39132	0.3674		0.39736				
123.1525			0.36157					
123.154167						201.25		
123.155556						201.6667		
123.166667	0.39168	0.36572		0.39772				
123.169167			0.36023					
123.170833						201.6667		
123.172222						202.0833		
123.183333	0.39096	0.36605		0.39664				
123.185833			0.35856					
123.1875						202.0833		
123.188889						202.5		
123.2	0.3906	0.36105		0.39845				
123.2025			0.36123					
123.204167						202.5		
123.205556						202.9167		
123.216667	0.39025	0.36039		0.39664				
123.219167			0.3599					
123.220833						202.9167		
123.222222						203.3333		
123.233333	0.39275	0.36039		0.39954				
123.235833			0.36224					
123.2375						203.3333		
123.238889						203.75		
123.25	0.38989	0.35906		0.39881				
123.2525			0.36425					
123.266667	0.39132	0.35807		0.39881				
123.269167			0.35923					
123.283333	0.39239	0.35906		0.397				
123.285833			0.36157					
123.3	0.39132	0.35709		0.3999				
123.3025			0.36291					
123.316667	0.38812	0.35316		0.39772				
123.319167			0.36157					
123.333333	0.38741	0.35218		0.39628				
123.335833			0.36023					
123.35	0.38989	0.35643		0.39664				
123.3525			0.3599					
123.366667	0.38883	0.35577		0.39736				
123.369167			0.35856					
123.383333	0.38564	0.35186		0.39664				
123.385833			0.36123					
123.4	0.38458	0.35316		0.39483				
123.4025			0.36023					
123.416667	0.38494	0.35218		0.39628				
123.419167			0.3609					
123.433333	0.38635	0.35056		0.39628				
123.435833			0.36291					
123.45	0.38423	0.35348		0.39519				
123.4525			0.36023					
123.466667	0.38599	0.35056		0.39772				
123.469167			0.36459					
123.483333	0.38458	0.35283		0.39954				
123.485833			0.3656					
123.5	0.38388	0.35186		0.39664				
123.5025			0.36291					
123.516667	0.38458	0.35348		0.39845				
123.519167			0.36358					
123.533333	0.38635	0.35153		0.39881				
123.535833			0.36358					
123.55	0.38989	0.35807		0.39954				
123.5525			0.36358					
123.566667	0.38918	0.35774		0.39954				
123.569167			0.36392					
123.583333	0.39025	0.35742		0.39917				
123.585833			0.36392					
123.6	0.38883	0.35807		0.39954				
123.6025			0.36459					
123.616667	0.38812	0.35218		0.39917				
123.619167			0.36628					
123.633333	0.38318	0.35283		0.39881				
123.635833			0.36358					
123.65	0.38705	0.35186		0.39772				
123.6525			0.36628					
123.666667	0.38318	0.35153		0.39954				
123.669167			0.36628					
123.683333	0.38529	0.35218		0.39954				
123.685833			0.36696					
123.7	0.38494	0.35251		0.39954				
123.7025			0.36764					
123.716667	0.38599	0.35316		0.40246				
123.719167			0.36832					
123.733333	0.3867	0.35121		0.39736				
123.735833			0.36594					
123.75	0.3867	0.35577		0.39954				
123.7525			0.36764					
123.766667	0.38741	0.35153		0.39845				
123.769167			0.36798					
123.783333	0.38564	0.35251		0.40173				
123.785833			0.36866					
123.8	0.38883	0.35446		0.40319				
123.8025			0.36764					
123.816667	0.38883	0.35381		0.40063				
123.819167			0.3656					
123.833333	0.39454	0.35381		0.40173				
123.835833			0.36257					
123.85	0.3906	0.35414		0.40209				
123.8525			0.36392					
123.866667	0.39418	0.35381		0.40392				
123.869167			0.36798					
123.883333	0.39526	0.3561		0.40724				
123.885833			0.36696					
123.9	0.39635	0.36171		0.40798				
123.9025			0.3656					
123.916667	0.39635	0.35545		0.4065				
123.919167			0.36459					
123.933333	0.39707	0.36072		0.40798				
123.935833			0.36798					
123.95	0.39526	0.35709		0.40687				
123.9525			0.3673					
123.966667	0.39599	0.3584		0.40724				
123.969167			0.36764					
123.983333	0.39671	0.35742		0.40724				
123.985833			0.36696					
124	0.39888	0.35742		0.40761				
124.0025			0.36527					
124.016667	0.39998	0.36271		0.40761				
124.019167			0.36527					
124.033333	0.4018	0.36338		0.4091				
124.035833			0.36968					
124.05	0.40327	0.36205		0.41022				
124.0525			0.369					
124.066667	0.40144	0.35873		0.40836				
124.069167			0.36527					
124.083333	0.40437	0.3674		0.41171				
124.085833			0.36866					
124.1	0.40511	0.36138		0.41022				
124.1025			0.369					
124.116667	0.404	0.36572		0.41096				
124.119167			0.37105					
124.133333	0.40437	0.36105		0.41096				
124.135833			0.37105					
124.15	0.40253	0.35972		0.41022				
124.1525			0.369					
124.166667	0.40144	0.36572		0.41208				
124.169167			0.37105					
124.183333	0.40363	0.35939		0.41208				
124.185833			0.36832					
124.2	0.404	0.36039		0.41171				
124.2025			0.36934					
124.216667	0.4029	0.36205		0.41208				
124.219167			0.3707					
124.233333	0.40217	0.36138		0.40984				
124.235833			0.3731					
124.25	0.4029	0.36006		0.41171				
124.2525			0.37345					
124.266667	0.40437	0.36105		0.41396				
124.269167			0.37414					
124.283333	0.404	0.36072		0.41321				
124.285833			0.3707					
124.3	0.40144	0.36006		0.41321				
124.3025			0.3731					
124.316667	0.40807	0.36171		0.41509				
124.319167			0.37448					
124.333333	0.40474	0.36105		0.41396				
124.335833			0.37414					
124.35	0.40437	0.36238		0.41584				
124.3525			0.37345					
124.366667	0.40732	0.36205		0.41774				
124.369167			0.37207					
124.383333	0.40327	0.36171		0.41171				
124.385833			0.37379					
124.4	0.4029	0.36271		0.41321				
124.4025			0.37586					
124.416667	0.40474	0.36138		0.41283				
124.419167			0.37656					
124.433333	0.40327	0.36205		0.41434				
124.435833			0.37621					
124.45	0.40511	0.36807		0.41471				
124.4525			0.37379					
124.466667	0.40474	0.36673		0.41358				
124.469167			0.37552					
124.483333	0.39779	0.36138		0.41434				
124.485833			0.37345					
124.5	0.40107	0.36171		0.41396				
124.5025			0.37621					
124.516667	0.4018	0.36072		0.41471				
124.519167			0.37586					
124.533333	0.39998	0.36238		0.41396				
124.535833			0.37621					
124.55	0.4018	0.36304		0.41283				
124.5525			0.37345					
124.566667	0.4007	0.36171		0.41471				
124.569167			0.3769					
124.583333	0.40107	0.36405		0.41509				
124.585833			0.37899					
124.6	0.40511	0.36706		0.41434				
124.6025			0.37552					
124.616667	0.39998	0.36205		0.41434				
124.619167			0.37448					
124.633333	0.4029	0.36875		0.41283				
124.635833			0.37795					
124.65	0.40107	0.36338		0.41622				
124.6525			0.37829					
124.666667	0.39961	0.36238		0.41321				
124.669167			0.38004					
124.683333	0.40144	0.36841		0.41246				
124.685833			0.37725					
124.7	0.40144	0.36105		0.41283				
124.7025			0.37656					
124.716667	0.39852	0.36039		0.41358				
124.719167			0.37795					
124.733333	0.39779	0.36271		0.41509				
124.735833			0.37483					
124.75	0.39743	0.36171		0.41321				
124.7525			0.37345					
124.766667	0.39816	0.36205		0.41622				
